type,category,subcategory,priority,message
disaster,utility,water_outage,2,Can someone assist us. no running h2o. respond asap.
disaster,trapped,under_debris,1,Help help. cant get out under rubble. Send emergency services.
disaster,trapped,in_vehicle,2,help us. trpd in veh. req rescue asap.
disaster,flooding,house_flooding,2,need help now. basment is floded. hurry pls.
disaster,medical,unconscious,2,sum1 help. person not waking up. collapsd n unresponive. Send emergency services.
disaster,supply_request,other,,This is an emergency. need batt n hygn kits. send help imediately.
disaster,flooding,street_flooding,3,SOS. All nearby roads are submerged and impassable. send help quick.
disaster,infrastructure_damage,utility,2,help us. utility network damaged. watr main is brokn. respond asap.
disaster,structure_damage,moderate,2,emergncy need help. big building damage. help needed now.
disaster,flooding,flash_flood,1,omg help. ff warning wtr rising. pls send help asap.
disaster,missing_person,adult,2,Urgent situation here. famly member is mising. person missing. Requesting immediate response.
disaster,infrastructure_damage,bridge,3,omg help. bridge unsafe. send help quick.
disaster,utility,gas_leak,1,plz help us asap. poss nat gas lkg. smel gas evrywhere. pls send help asap.
disaster,missing_person,adult,2,We require emergency assistance. someone hasnt come back. send aid 2 loc.
disaster,structure_damage,light,4,need emerg svc. roof partially damaged. send help quick.
disaster,supply_request,clothing,4,Help help. need dry clths asap. need svc rn.
disaster,utility,water_outage,2,urgent situation pls help. watr suply is down. water stopped running. Please respond.
disaster,trapped,under_debris,1,need assistance rn. trpd under wreckage. under wreckage. need immediate response.
disaster,fire,vehicle_fire,3,pls help. A vehicle is burning at the side of the road. Requesting immediate response.
disaster,medical,injury,1,SOS pls rspnd. guy hurt real bad. Over and out.
disaster,flooding,house_flooding,2,Need urgent assistance. basement completely flooded. waiting for help.
disaster,trapped,in_vehicle,2,Urgent situation here. stuck in the truck. Send someone quickly.
disaster,fire,structural_fire,2,smoke coming from the roof. rspnd 2 this msg.
disaster,supply_request,food,3,help needed asap. no food left. need immediate response.
disaster,missing_person,adult,2,Need urgent assistance. someone hasnt come back. Waiting for assistance.
disaster,utility,water_outage,2,SOS pls rspnd. watr suply is down. waiting for help.
disaster,missing_person,child,1,911 situation here. chld is mising. send help quick.
disaster,trapped,under_debris,1,help needed asap. stuck under debris. can't get out from under debris. waiting for help.
disaster,flooding,street_flooding,3,Urgent situation here. st fldg bad. All nearby roads are submerged and impassable. send aid 2 loc.
disaster,missing_person,adult,2,Please respond as soon as possible. person disappeared. Send someone quickly.
disaster,missing_person,adult,2,pls help. person disappeared. over n out.
disaster,fire,structural_fire,2,urgent. smoke coming from the roof. ETA pls.
disaster,flooding,house_flooding,2,Please help. home flooding. water entering the home. hurry pls.
disaster,medical,illness,2,Mayday mayday. guy real sick. send help quick.
disaster,utility,water_outage,2,We need help. No water is coming from any of the taps. req rescue asap.
disaster,infrastructure_damage,other,4,need assistance rn. Communication equipment across the area has failed. A public facility was severely damaged by the disaster. over n out.
disaster,missing_person,adult,2,We require emergency assistance. person gone missing. send emergency services.
disaster,utility,water_outage,2,Need urgent assistance. no running h2o. send someone quick.
disaster,utility,gas_leak,1,omg help. gas leak in the area. gass leak in bulding. Please send help immediately.
disaster,flooding,flash_flood,1,urgent situation pls help. flood coming quick. water coming in fast. hurry pls.
disaster,infrastructure_damage,other,4,emergncy need help. facility destroyed. communication towers down. send help quick.
disaster,flooding,flash_flood,1,Anyone there. rapid flooding in the area. flsh fld here rn. send aid 2 loc.
disaster,missing_person,child,1,emergncy need help. child wandered off. missing kid pls help. need immediate response.
disaster,evacuation,mandatory,1,theres emergency. must evac imediately. pls respond.
disaster,trapped,in_building,1,emergency help. trapped help. We are trapped inside and every exit is blocked. ETA pls.
disaster,fire,wildfire,1,plz help us asap. forest fire heading towards us. Send someone quickly.
disaster,evacuation,voluntary,5,urgent. preparing to evacuate. Please respond.
disaster,evacuation,voluntary,5,urgent help needed. considring evacution. pls respond.
disaster,infrastructure_damage,utility,2,We require emergency assistance. power lines fell. send help imediately.
disaster,missing_person,adult,2,Please respond as soon as possible. missing person. adult gone. send emergency services.
disaster,structure_damage,severe,1,urgent msg. structure destroyed. hurry pls.
disaster,utility,water_outage,2,SOS. no water. need help rn.
disaster,missing_person,child,1,Please help. minor missing. pls send help asap.
disaster,utility,power_outage,4,911 situation here. electrcity is completly out. pls respond.
disaster,evacuation,mandatory,1,need emerg svc. manditory evacution order. Requesting immediate response.
disaster,medical,unconscious,2,We need help. barely concious. pls send help asap.
disaster,supply_request,other,,urgent help needed. basic necesities needed. need emergency supplies. Please acknowledge this message and dispatch assistance.
disaster,fire,structural_fire,2,Please help. bulding is burnng. building burning down. Requesting immediate response.
disaster,flooding,street_flooding,3,mayday. rds flooded no exit. rspnd 2 this msg.
disaster,medical,light_bleeding,3,sum1 help. slite bleeding need help. over n out.
disaster,evacuation,voluntary,5,Mayday mayday. considering evacuation. preparing to evacuate help. Waiting for assistance.
disaster,supply_request,clothing,4,mayday. need blankets n clothes. send aid 2 loc.
disaster,missing_person,adult,2,Emergency. adult hasnt returnd. send aid 2 loc.
disaster,infrastructure_damage,other,4,nd help rn. public facilty destroyd. Requesting immediate response.
disaster,flooding,flash_flood,1,urgent msg. Floodwater rose suddenly and is moving toward us. Over and out.
disaster,flooding,street_flooding,3,emergncy need help. water on all the roads. Over and out.
disaster,supply_request,clothing,4,mayday. need warm clothing. Send emergency services.
disaster,utility,gas_leak,1,emergency situation. smell gas everywhere. need immediate response.
disaster,supply_request,clothing,4,need emerg svc. We need blankets and weather-appropriate clothes. need warm cloths badly. need help rn.
disaster,trapped,in_vehicle,2,emergncy need help. trapped in car help. trapped in car. We are waiting in a safe place for responders.
disaster,fire,wildfire,1,We require emergency assistance. fire jumping from tree to tree. forest fire heading towards us. Please respond.
disaster,medical,unconscious,2,help us. prs passd out wont wake. respond asap.
disaster,utility,power_outage,4,need help now. blackout. Please respond.
disaster,utility,water_outage,2,Need urgent assistance. water system fail. pls send help asap.
disaster,evacuation,mandatory,1,We require emergency assistance. have to evacuate now. send someone quick.
disaster,medical,heavy_bleeding,1,help. profuse bleeding. pls dispatch FD.
disaster,medical,illness,2,911 situation here. asthma attack cant breathe. chest pain bad. need help rn.
disaster,structure_damage,light,4,plz help us asap. A small section of the roof has been damaged. The building has minor cracks but remains standing. send aid 2 loc.
disaster,fire,wildfire,1,anybody there. wildfire approaching our area. Please send help immediately.
disaster,trapped,in_building,1,urgent msg. stuck in the building. pls send help asap.
disaster,infrastructure_damage,other,4,comms infra down. We are waiting in a safe place for responders.
disaster,supply_request,clothing,4,urgent. clothes destroyed. Displaced residents need dry and warm clothing. req rescue asap.
disaster,fire,wildfire,1,plz help us asap. wild fire approaching. waiting for help.
disaster,fire,wildfire,1,Urgent situation here. forrest fire movin fast. wildfr close 2 homes. pls respond.
disaster,evacuation,mandatory,1,help. have to evacuate now. Please acknowledge this message and dispatch assistance.
disaster,trapped,in_building,1,sum1 help. stuck in the building. Requesting immediate response.
disaster,fire,vehicle_fire,3,need help now. vehicle burning. pls send help asap.
disaster,utility,gas_leak,1,Can someone assist us. gas line broke. ETA pls.
disaster,flooding,house_flooding,2,We require emergency assistance. house is flooding. pls send help asap.
disaster,supply_request,clothing,4,need help now. clothes wer destroyd. rspnd 2 this msg.
disaster,trapped,in_building,1,help us. stuck in the building. cant get out. send aid 2 loc.
disaster,evacuation,mandatory,1,help needed asap. A mandatory evacuation is now in effect. forced evacuate. Requesting immediate response.
disaster,utility,power_outage,4,Anyone there. no electricity for hours. no power. pls dispatch FD.
disaster,missing_person,adult,2,This is an emergency. someone hasnt come back. need svc rn.
disaster,missing_person,adult,2,help needed asap. someone hasnt come back. respond asap.
