type,category,subcategory,priority,message
medical,medical,light_bleeding,3,We need help. superficial bleeding. alert and conscious. breathing normally. immediate action needed. pls send ambulance asap.
disaster,fire,wildfire,1,need assistance rn. massive wildfire spreading fast. forest fire coming towards us. Over and out.
disaster,flooding,flash_flood,1,need help now. flash flood heading here. send someone quick.
medical,medical,illness,2,theres emergency here. seizure happening. Patient is senior citizen. pls send ambulance asap.
medical,medical,unconscious,2,urgent hlp needed. won't wake up. unconscious. super urgent. Please hurry.
medical,medical,injury,1,Need paramedics now. sports injury. Patient is senior citizen. breathing normally. pls send ambulance asap.
medical,medical,unconscious,2,Need paramedics now. drifting in and out of consciousness. Patient is infant. not breathing. urgent asap. pls respond quick.
medical,medical,illness,2,Medical emergency!. guy not breathing right. Patient is infant. condition getting worse. time critical.
medical,medical,heavy_bleeding,1,need paramedic quick. guy bleeding out. unresponsive. time critical.
disaster,flooding,flash_flood,1,pls help. flash flood warning area. water rushing in fast. respond asap.
medical,medical,illness,2,help!!. diabetic emergency. stopped breathing. critical. Need emergency medical services.
disaster,evacuation,mandatory,1,emergency situation. must evacuate asap. Requesting immediate response.
disaster,utility,power_outage,4,hlp pls. no electric for hrs. Send someone quickly.
medical,medical,heavy_bleeding,1,help plz. deep cut bleeding wont stop. Patient is adult male. need help now. help needed urgent.
disaster,evacuation,voluntary,5,help us. planning to leave. Requesting immediate response.
medical,medical,light_bleeding,3,need ambulance rn. bleeding has slowed. Patient is child. in and out of consciousness. breathing normally. send paramedics rn.
medical,medical,illness,2,hlp. chest pain bad. Patient is infant. unresponsive. condition worsening. Need medical help urgently.
medical,medical,heavy_bleeding,1,SOS. bleeding out. Patient is teenager. difficulty breathing. needs immediate attention. need ambulance quick.
medical,medical,heavy_bleeding,1,need help asap. severe bleeding. responsive. shallow breathing. urgent asap. send someone fast pls.
medical,medical,heavy_bleeding,1,Medical emergency!. blood everywhere. super urgent. help needed urgent.
disaster,fire,structural_fire,2,help!!. house on fire help. structure engulfed in flames. send help quick.
disaster,trapped,under_debris,1,Mayday mayday. trapped under debris. stuck under debris. send help quick.
medical,medical,injury,1,need help asap. injured in an accident. Patient is senior citizen. confused. shallow breathing. extremely urgent. waiting 4 help.
medical,medical,injury,1,SOS. someone is injured. Patient is elderly woman. labored breathing. condition worsening. send someone fast pls.
disaster,evacuation,mandatory,1,urgent help needed. must evacuate asap. over n out.
medical,medical,heavy_bleeding,1,need help asap. injury bleeding alot. Patient is middle-aged person. Time is critical.
medical,medical,heavy_bleeding,1,somebody hurt help. arterial bleed. Patient is elderly man. unconscious. urgent. need medical help bad.
disaster,supply_request,clothing,4,help needed asap. no warm clothes. need immediate response.
disaster,fire,wildfire,1,emergency help. flames spreading across the hillside. wildfire outta control. Please respond.
medical,medical,unconscious,2,hlp. unconscious but breathing. semi-conscious. time sensitive. send someone fast pls.
disaster,missing_person,adult,2,SOS. adult gone. need help rn.
medical,medical,injury,1,somebody hurt help. accident victim injured. send paramedics rn.
disaster,flooding,flash_flood,1,help!!. flash flood area. water rushing in fast. Send someone quickly.
medical,medical,light_bleeding,3,This is a medical emergency. superficial bleeding. Patient is senior citizen. Send help right away.
medical,medical,injury,1,Someone is hurt!. injured in an accident. condition getting worse. need ems.
medical,medical,illness,2,Please help!. severe illness. Patient is middle-aged person. urgent. come quick.
medical,medical,injury,1,medical emerg. sustained an injury. Patient is teenager. breathing normally. its bad. send help now.
medical,medical,injury,1,help plz. hurt from an accident. Patient is adult male. unconscious. labored breathing. condition getting worse. Requesting immediate medical response.
medical,medical,light_bleeding,3,Emergency!. slight bleeding. labored breathing. hurry pls. Send help right away.
medical,medical,light_bleeding,3,guy need help bad. bleeding has slowed. gasping for air. urgent asap. Waiting for medical assistance.
disaster,flooding,street_flooding,3,Need urgent assistance!. streets under water. send someone quick.
medical,medical,heavy_bleeding,1,emergency pls send help. massive blood loss. Patient is young adult. unresponsive. Send help right away.
disaster,flooding,house_flooding,2,Emergency!. water in the house. Waiting for assistance.
disaster,other,,,help needed asap. pls respond.
disaster,supply_request,clothing,4,emergency situation. need cloths. pls respond.
medical,medical,heavy_bleeding,1,SOS. blood everywhere. breathing normally. needs immediate attention. send someone fast pls.
disaster,utility,power_outage,4,Mayday mayday. lost power. no electricity for hours. Need help now.
medical,medical,heavy_bleeding,1,help plz. critical bleed. Patient is child. responsive. Please send ambulance immediately.
disaster,structure_damage,moderate,2,pls help. walls cracking badly. building partially collapsed. Send emergency services.
disaster,other,,,Help help. send emergency services.
disaster,flooding,street_flooding,3,Need urgent assistance!. road impassable water. street flooded bad. pls respond.
disaster,missing_person,child,1,omg help. kid wandered off. need immediate response.
medical,medical,injury,1,need help asap. he fell got hurt. Patient is senior citizen. unresponsive. getting worse. come quick.
disaster,missing_person,adult,2,pls help. person gone missing. person disappeared idk where. send someone quick.
disaster,other,,,help needed asap. Waiting for assistance.
disaster,infrastructure_damage,utility,2,emergency situation. infrastructure destroyed. need immediate response.
medical,medical,heavy_bleeding,1,Emergency!. losing a lot of blood. Patient is adult female. semi-conscious. condition getting worse. send paramedics rn.
disaster,other,,,urgent. pls send help asap.
medical,medical,injury,1,Someone is hurt!. fell and got injured. Patient is elderly woman. situation bad. respond asap.
disaster,utility,water_outage,2,This is an emergency. no running h2o. water system down. send someone quick.
disaster,other,,,Urgent situation here. waiting for help.
disaster,missing_person,elderly,1,SOS. elderly person missing. send help quick.
disaster,utility,water_outage,2,Urgent situation here. no water supply. water stopped. Send someone quickly.
medical,medical,illness,2,need ambulance rn. chest pain bad. Patient is child. getting worse fast. pls respond quick.
medical,medical,illness,2,Need urgent medical assistance!. stroke symptoms. gasping for air. need help asap.
disaster,utility,water_outage,2,anybody there. water system fail. pipes dry no water. pls respond.
disaster,other,,,help!!. help needed now.
disaster,missing_person,adult,2,help!!. someone hasn't returned. hurry pls.
disaster,other,,,urgent help needed. pls send help asap.
disaster,structure_damage,light,4,Help help. minor damage building. need immediate response.
disaster,structure_damage,light,4,omg help. roof partially damaged. Please send help immediately.
disaster,utility,gas_leak,1,mayday. smell gas. need help rn.
disaster,missing_person,adult,2,Urgent situation here. person disappeared idk where. help needed now.
disaster,flooding,street_flooding,3,emergency situation. can't get out due to flooded roads. respond asap.
disaster,infrastructure_damage,other,4,help needed asap. comm towers down. towers down. Waiting for assistance.
medical,medical,light_bleeding,3,help plz. cut needs stitches. unconscious. breathing normally. need attention now. pls hurry.
disaster,supply_request,clothing,4,pls help. need clothes. clothing destroyed. Requesting immediate response.
disaster,infrastructure_damage,road,5,emergency situation. road washed away help. over n out.
disaster,structure_damage,moderate,2,SOS. building partial collapse. hurry pls.
medical,medical,heavy_bleeding,1,This is a medical emergency. critical bleeding. Patient is young adult. Please send ambulance immediately.
disaster,structure_damage,moderate,2,mayday. moderate damage. structure compromised. Send emergency services.
disaster,supply_request,clothing,4,hlp pls. clothes destroyed. need cloths. Requesting immediate response.
